Client_ID,Age,Sexe,Revenu_Annuel,Fréquence_Achat,Montant_Total_Dépensé,Type_Produit_Principal,Durée_Client,Visites_Mensuelles,Panier_Moyen,Reduction_Utilisee,Satisfaction_Client
4010,23,Homme,64871.0,2,540.59,Beauté,8,13,232.86,Non,4.0
4011,34,Homme,141527.0,8,10577.84,Beauté,13,13,328.3,Oui,1.0
4012,68,Femme,46372.0,12,5081.66,Electronique,2,18,169.4,Non,1.0
4013,36,Femme,81707.0,21,2375.01,Maison,3,1,58.26,Oui,6.0
4014,43,Homme,59080.0,1,17686.79,Vêtements,14,10,360.1,Oui,2.0
4015,65,Homme,126242.0,23,4066.88,Alimentation,5,19,240.33,Oui,5.0
4016,61,Homme,62722.0,13,16465.58,Sport,11,17,287.11,Oui,2.0
4017,61,Femme,140864.0,22,8323.13,Sport,12,1,238.59,Oui,9.0
4018,69,Femme,,21,384.39,Sport,14,1,447.37,Oui,2.0
4019,49,Homme,105205.0,17,14677.4,Alimentation,10,17,288.2,Oui,
4020,23,Homme,29777.0,14,119675.59999999999,Vêtements,10,15,463.17,Non,4.0
4021,53,Femme,74711.0,14,6949.02,Maison,8,2,265.08,Non,1.0
4022,55,Homme,56331.0,16,5702.76,Beauté,1,11,160.44,Non,10.0
4023,28,Femme,145320.0,17,1566.46,Maison,4,2,190.61,Non,9.0
4024,50,Femme,40968.0,6,18834.37,Sport,1,9,270.62,Non,3.0
4025,41,Femme,73969.0,26,9930.3,Beauté,1,19,274.39,Non,10.0
4026,40,Femme,123345.0,28,1801.94,Electronique,12,2,349.92,Non,8.0
4027,32,Femme,31292.0,7,17386.73,Maison,5,16,127.76,Non,4.0
4028,44,Femme,140870.0,26,5648.78,Electronique,6,9,336.24,Oui,9.0
4029,28,Homme,60794.0,26,4151.69,Electronique,1,4,393.72,Non,5.0
4030,68,Femme,99459.0,1,5690.66,Maison,11,13,344.76,Non,2.0
4031,67,Femme,137932.0,25,11334.97,Sport,6,15,251.28,Oui,8.0
4032,34,Homme,70192.0,15,1573.72,Alimentation,5,2,496.01,Oui,4.0
4033,68,Femme,47703.0,20,9686.96,Sport,4,18,214.31,Oui,2.0
4034,31,Homme,104193.0,21,17925.29,Electronique,10,9,71.16,Non,6.0
4035,44,Femme,89165.0,18,3844.61,Electronique,5,1,414.32,Oui,1.0
4036,35,Homme,87650.0,28,6690.66,Sport,8,3,121.86,Oui,8.0
4037,45,Homme,76516.0,26,7982.83,Alimentation,9,17,362.38,Oui,9.0
4038,68,Femme,119981.0,13,11765.79,Alimentation,11,11,105.91,Oui,7.0
4039,64,Femme,149858.0,24,18393.16,Beauté,14,8,28.1,Non,9.0
4040,64,Femme,121398.0,2,7951.33,Vêtements,12,12,96.7,Oui,2.0
4041,21,Femme,111110.0,19,1476.14,Electronique,2,11,200.95,Non,1.0
4042,24,Homme,117885.0,15,7024.22,Alimentation,6,13,71.18,Oui,7.0
4043,62,Homme,42257.0,12,3882.7,Maison,3,15,114.89,Oui,4.0
4044,52,Homme,120588.0,15,13070.31,Electronique,2,17,387.02,Oui,10.0
4045,65,Femme,123356.0,25,682.32,Vêtements,12,12,389.54,Non,8.0
4046,26,Homme,141750.0,18,5909.41,Maison,14,19,412.39,Oui,3.0
4047,25,Femme,103509.0,14,10948.95,Electronique,13,11,423.75,Non,7.0
4048,69,Femme,111273.0,6,5618.95,Alimentation,1,10,221.81,Oui,7.0
4049,62,Homme,71672.0,12,11064.81,Beauté,4,17,436.42,Non,10.0
4050,34,Femme,83308.0,20,2382.78,Sport,8,13,272.45,Non,9.0
4051,34,Homme,97583.0,23,18861.83,Maison,3,16,245.89,Oui,4.0
4052,66,Femme,139336.0,6,5889.05,Sport,5,17,364.9,Oui,10.0
4053,50,Homme,42113.0,26,18467.72,Alimentation,14,5,122.63,Oui,
4054,49,Femme,20694.0,9,65841.3,Alimentation,10,9,398.96,Non,7.0
4055,25,Homme,142495.0,25,15658.62,Maison,5,4,226.14,Oui,10.0
4056,36,Homme,35588.0,26,4999.13,Vêtements,5,9,81.1,Non,6.0
4057,55,Femme,81756.0,4,13428.4,Maison,11,16,77.27,Non,1.0
4058,20,Femme,84085.0,17,6541.95,Electronique,9,7,99.16,Non,9.0
4059,22,Homme,131359.0,2,10232.27,Vêtements,8,14,447.47,Non,10.0
4060,30,Femme,134384.0,16,13508.9,Sport,8,14,495.65,Non,8.0
4061,64,Femme,81142.0,24,11818.76,Electronique,13,7,191.35,Non,10.0
4062,63,Femme,84373.0,14,11567.98,Vêtements,13,16,160.23,Non,4.0
4063,48,Homme,105603.0,26,1407.05,Sport,1,18,125.01,Oui,5.0
815,33,Homme,26704.0,8,50566.3,Electronique,1,6,415.43,Oui,8.0
4065,67,Femme,60136.0,14,11479.6,Beauté,2,7,120.42,Non,2.0
4066,49,Femme,87507.0,2,464.51,Maison,14,19,463.56,Oui,6.0
4067,39,Homme,67361.0,16,5087.82,Maison,8,8,340.33,Oui,10.0
4068,46,Femme,78847.0,4,4660.79,Maison,10,1,450.62,Non,2.0
4069,39,Homme,126359.0,1,5072.14,Beauté,1,17,285.92,Oui,8.0
3447,60,Femme,31441.0,23,10758.63,Vêtements,4,19,351.53,Non,5.0
4071,20,Femme,117012.0,20,11681.01,Alimentation,9,7,317.34,Non,10.0
4072,27,Femme,138906.0,27,18189.06,Electronique,2,18,418.97,Oui,3.0
4073,59,Homme,34677.0,14,7782.02,Vêtements,3,6,421.21,Non,2.0
4074,38,Homme,47818.0,8,18538.92,Alimentation,11,6,303.1,Non,4.0
4075,33,Homme,21868.0,25,130738.9,Maison,6,1,323.6,Oui,8.0
4076,29,Homme,103591.0,28,18261.94,Maison,13,10,462.5,Oui,1.0
4077,19,Femme,143962.0,25,16686.09,Maison,11,8,466.34,Non,10.0
4078,58,Femme,87264.0,3,13782.89,Alimentation,10,7,338.84,Oui,3.0
4079,41,Homme,93168.0,5,7186.51,Electronique,3,9,23.72,Non,1.0
4080,52,Femme,32043.0,6,4898.1,Electronique,4,1,70.12,Oui,2.0
4081,47,Femme,91939.0,22,4525.59,Alimentation,9,11,431.81,Oui,10.0
4082,47,Homme,35732.0,26,19048.26,Sport,9,3,60.66,Oui,7.0
4083,64,Femme,75244.0,8,19175.62,Maison,10,18,122.49,Non,1.0
4084,52,Femme,,6,14524.14,Vêtements,5,6,130.66,Oui,9.0
4085,36,Homme,29340.0,6,176875.40000000002,Electronique,7,11,308.11,Non,8.0
4086,67,Femme,124488.0,4,18388.02,Alimentation,9,5,296.78,Non,1.0
4087,25,Femme,42394.0,7,10279.97,Sport,8,4,158.92,Non,10.0
4088,43,Femme,118557.0,24,12618.29,Beauté,11,8,119.65,Oui,1.0
4089,66,Homme,24102.0,19,84332.09999999999,Alimentation,7,10,386.98,Oui,2.0
4090,57,Homme,121846.0,7,8427.97,Sport,12,3,469.02,Non,2.0
4091,24,Femme,39159.0,3,864.74,Beauté,8,13,45.35,Non,6.0
4092,47,Femme,142366.0,8,8733.05,Sport,5,17,83.93,Oui,1.0
4093,24,Femme,85092.0,1,13502.45,Electronique,5,5,328.24,Oui,4.0
4094,20,Homme,26212.0,1,84974.5,Alimentation,5,8,406.13,Oui,7.0
4095,18,Homme,117360.0,14,17460.95,Beauté,1,19,399.77,Oui,
4096,53,Homme,57405.0,6,6718.0,Sport,6,18,365.45,Non,10.0
4097,42,Femme,97061.0,10,2740.37,Beauté,5,1,445.97,Non,3.0
4098,54,Femme,114296.0,25,16250.02,Vêtements,8,4,124.33,Oui,4.0
4099,18,Femme,75186.0,28,13511.56,Alimentation,8,18,71.5,Non,5.0
4100,32,Femme,64239.0,14,4912.21,Electronique,2,14,315.37,Oui,5.0
4101,54,Femme,130804.0,4,10775.38,Beauté,11,11,414.69,Oui,2.0
4102,30,Homme,112993.0,6,8096.86,Maison,6,9,299.38,Oui,5.0
4103,57,Femme,143145.0,16,18783.31,Sport,12,13,482.24,Oui,10.0
4104,25,Femme,133551.0,28,12185.91,Maison,11,17,401.87,Non,1.0
4105,22,Femme,30532.0,21,3251.95,Beauté,10,15,356.38,Non,7.0
4106,26,Homme,99054.0,28,10092.75,Maison,10,2,48.92,Non,
4107,18,Femme,92012.0,1,17264.88,Sport,6,6,71.72,Oui,6.0
4108,53,Homme,137836.0,6,13462.78,Beauté,3,7,396.72,Non,9.0
4109,52,Homme,105279.0,9,16864.8,Electronique,1,2,115.15,Oui,3.0
4110,19,Homme,86540.0,15,5082.95,Electronique,7,13,33.84,Non,1.0
4111,57,Homme,128590.0,12,17778.19,Alimentation,10,10,457.17,Oui,8.0
4112,40,Homme,123021.0,3,15136.67,Electronique,5,16,447.59,Non,2.0
4113,26,Femme,23271.0,11,146053.8,Beauté,12,9,124.87,Oui,2.0
4114,51,Femme,65482.0,15,6996.17,Beauté,12,8,394.5,Non,10.0
4115,63,Homme,20209.0,3,177644.0,Electronique,10,15,43.03,Non,4.0
4116,31,Homme,110999.0,14,12795.79,Vêtements,5,7,156.83,Non,5.0
4117,21,Homme,25539.0,2,170516.1,Beauté,11,19,319.36,Non,1.0
4118,47,Femme,134841.0,29,7283.33,Alimentation,8,4,386.33,Non,3.0
4119,48,Femme,39977.0,4,2998.48,Vêtements,12,9,24.99,Non,8.0
4120,55,Homme,94142.0,26,6713.51,Electronique,5,19,176.58,Non,6.0
4121,28,Femme,129920.0,19,9159.76,Sport,5,2,122.89,Oui,3.0
4122,52,Femme,148156.0,12,10714.81,Beauté,1,7,499.41,Oui,7.0
4123,25,Homme,119588.0,2,10265.1,Sport,2,19,342.07,Oui,6.0
4124,20,Homme,88684.0,17,10966.49,Maison,5,6,214.72,Non,5.0
4125,31,Femme,119072.0,3,16849.94,Alimentation,7,15,56.31,Non,8.0
4126,30,Femme,143862.0,10,3485.01,Vêtements,3,7,307.36,Oui,8.0
4127,62,Femme,25607.0,16,63894.2,Sport,12,6,328.02,Non,3.0
4128,49,Homme,105122.0,22,17783.31,Alimentation,1,1,411.87,Oui,8.0
4129,51,Homme,114786.0,9,11253.12,Sport,11,14,158.52,Non,10.0
4130,62,Homme,146406.0,11,11709.46,Sport,12,1,491.09,Oui,9.0
4131,36,Femme,71939.0,21,9613.44,Alimentation,2,6,230.94,Non,10.0
4132,55,Femme,38594.0,15,11024.6,Beauté,3,18,162.05,Non,3.0
4133,33,Homme,78382.0,3,4041.79,Sport,12,17,187.26,Non,8.0
4134,19,Femme,27399.0,16,109826.5,Alimentation,9,2,269.4,Non,8.0
4135,57,Homme,141026.0,21,19943.75,Sport,8,8,469.62,Non,7.0
4136,34,Femme,146812.0,21,11364.35,Beauté,4,2,372.88,Non,8.0
4137,51,Homme,45117.0,21,983.61,Alimentation,8,16,297.01,Oui,1.0
4138,59,Femme,118662.0,28,15949.07,Sport,13,4,98.15,Oui,3.0
4139,33,Femme,53617.0,12,7989.86,Electronique,9,2,91.69,Oui,6.0
4140,55,Homme,27498.0,23,31581.6,Beauté,3,5,261.05,Non,7.0
4141,19,Homme,122826.0,5,17264.14,Sport,6,17,369.78,Oui,7.0
4142,19,Homme,137232.0,7,4039.67,Vêtements,8,2,380.49,Non,6.0
4143,43,Homme,149851.0,9,18423.27,Alimentation,10,14,128.44,Oui,4.0
4144,30,Homme,131077.0,21,8891.75,Sport,7,7,68.05,Oui,5.0
4145,64,Femme,136519.0,18,14881.54,Beauté,9,15,204.54,Oui,9.0
4146,48,Homme,70624.0,21,10985.22,Beauté,7,18,460.72,Non,1.0
4147,51,Homme,29628.0,8,52068.7,Vêtements,1,13,281.78,Non,2.0
4148,56,Homme,20329.0,12,134546.9,Vêtements,9,12,173.65,Oui,5.0
4149,20,Homme,58619.0,20,19162.46,Maison,12,2,175.35,Non,5.0
4150,25,Homme,27032.0,2,154157.80000000002,Maison,5,12,83.4,Oui,7.0
4151,40,Femme,68094.0,10,12119.96,Sport,6,6,247.15,Non,8.0
4152,31,Homme,58034.0,19,19813.5,Electronique,2,1,399.85,Oui,10.0
4153,44,Homme,122658.0,9,5380.0,Beauté,2,1,484.91,Non,6.0
4154,46,Homme,141123.0,25,1340.6,Electronique,13,15,260.77,Oui,6.0
4155,56,Femme,142666.0,24,739.4,Electronique,4,16,100.26,Non,5.0
4156,56,Femme,106158.0,8,14242.69,Sport,4,7,347.82,Non,5.0
4157,18,Homne,75264.0,24,16621.62,Alimentation,5,14,383.26,Oui,8.0
4158,34,Homme,114120.0,24,12738.5,Alimentation,7,19,54.42,Non,5.0
4159,58,Femme,67850.0,24,18110.03,Alimentation,13,19,428.07,Non,6.0
4160,47,Femme,24722.0,1,139897.19999999998,Vêtements,11,13,418.07,Non,3.0
4161,30,Femme,37772.0,6,7482.0,Beauté,12,12,246.82,Non,5.0
4162,38,Homme,106105.0,12,3707.04,Vêtements,1,1,289.0,Non,9.0
4163,36,Homme,61679.0,25,18500.48,Beauté,10,12,362.44,Non,
4164,36,Femme,88771.0,24,2161.58,Maison,4,4,344.84,Non,8.0
4165,42,Homme,24576.0,19,109054.7,Beauté,13,15,27.94,Non,7.0
4166,39,Femme,46707.0,27,6348.76,Beauté,9,16,78.77,Non,4.0
4167,48,Femme,119404.0,17,5501.16,Sport,8,15,98.04,Oui,5.0
4168,34,Femme,61632.0,2,12952.11,Alimentation,3,8,382.72,Non,8.0
4169,40,Homme,61476.0,11,4701.62,Vêtements,6,19,231.24,Non,10.0
4170,49,Femme,137220.0,18,18335.67,Maison,11,15,281.84,Oui,
4171,27,Femme,50285.0,23,8180.27,Vêtements,9,18,390.89,Non,10.0
4172,27,Homme,44154.0,28,13579.77,Sport,8,11,183.67,Non,10.0
4173,53,Femme,40054.0,22,14582.34,Beauté,7,9,379.47,Non,2.0
4174,25,Homme,37165.0,11,13690.54,Maison,7,1,232.3,Non,8.0
4175,69,Femme,34439.0,18,18077.66,Alimentation,1,9,201.05,Oui,8.0
4176,37,Homme,138211.0,8,4699.5,Electronique,5,12,179.86,Non,9.0
4177,49,Femme,64518.0,15,1812.49,Electronique,7,2,483.17,Non,2.0
4178,67,Femme,108051.0,9,1203.77,Sport,14,11,390.55,Oui,4.0
4179,31,Femme,46962.0,15,17569.1,Alimentation,13,14,29.69,Oui,2.0
4180,67,Femme,73934.0,7,19468.41,Electronique,2,2,479.56,Oui,4.0
4181,45,Femme,128085.0,20,6120.28,Electronique,6,15,392.21,Non,3.0
4182,63,Homme,57763.0,13,13900.93,Maison,14,18,91.6,Oui,7.0
4183,69,Homme,136189.0,13,277.36,Maison,2,14,56.64,Non,5.0
4184,41,Femme,130290.0,1,3853.77,Vêtements,3,12,167.93,Oui,7.0
4185,32,Femme,84094.0,20,13816.56,Alimentation,1,10,319.61,Oui,2.0
4186,39,Femme,130814.0,4,1411.15,Electronique,3,14,315.94,Non,4.0
4187,47,Homme,39464.0,24,9423.35,Maison,7,15,152.41,Oui,6.0
4188,21,Homme,62036.0,4,13285.41,Maison,5,5,233.92,Non,5.0
4189,30,Femme,143980.0,4,15342.57,Maison,4,2,121.71,Oui,
4851,40,Homme,115949.0,13,9130.94,Vêtements,13,6,44.28,Oui,7.0
1520,25,Femme,53270.0,2,12642.65,Alimentation,12,12,268.15,Non,2.0
4192,35,Femme,,28,10837.56,Beauté,8,2,186.56,Non,9.0
4193,29,Femme,105805.0,26,1140.88,Maison,8,4,280.58,Oui,7.0
4194,48,Homme,51541.0,23,14881.81,Alimentation,1,7,474.32,Non,3.0
4195,31,Femme,93545.0,15,3530.0,Sport,9,16,88.82,Oui,6.0
4196,51,Femme,102543.0,4,732.93,Vêtements,14,1,20.94,Non,5.0
4197,35,Femme,111998.0,27,9078.24,Beauté,9,1,56.9,Oui,9.0
4198,51,Homme,149188.0,6,17326.19,Maison,2,14,242.1,Non,3.0
4199,28,Homme,97078.0,3,3101.51,Maison,2,11,359.33,Oui,2.0
4200,58,Homme,102970.0,7,355.86,Vêtements,8,12,298.77,Oui,2.0
4201,29,Femme,49765.0,6,2288.59,Vêtements,12,11,257.55,Oui,4.0
4202,66,Homme,43769.0,3,7336.82,Electronique,11,6,189.9,Oui,1.0
4203,32,Femme,108001.0,4,11645.42,Maison,6,12,168.79,Non,9.0
4204,48,Homme,107404.0,10,3940.94,Alimentation,3,12,200.62,Non,3.0
4205,66,Femme,40156.0,21,16059.08,Vêtements,12,10,313.58,Non,5.0
4206,46,Homme,105836.0,9,15090.61,Vêtements,2,8,100.52,Oui,2.0
4207,43,Femme,138706.0,6,13947.69,Sport,5,19,390.25,Oui,8.0
4208,35,Homme,70481.0,29,9800.65,Sport,8,7,296.12,Oui,3.0
4209,49,Homme,33435.0,20,7367.82,Sport,6,14,149.2,Non,5.0
4210,39,Homme,89650.0,27,7574.17,Vêtements,12,4,260.55,Non,7.0
4211,55,Femme,66336.0,11,10111.1,Beauté,3,1,482.13,Non,2.0
4212,34,Homme,56135.0,7,1638.56,Alimentation,12,8,29.84,Non,3.0
4213,40,Homme,93631.0,18,13677.88,Vêtements,12,5,115.77,Oui,8.0
4214,41,Homme,57909.0,4,7095.0,Electronique,9,8,235.22,Oui,10.0
4215,67,Homme,89487.0,5,4572.7,Maison,8,8,326.45,Oui,8.0
4216,25,Femme,41468.0,4,5638.71,Beauté,10,7,121.87,Oui,3.0
4217,58,Homme,112609.0,4,3687.86,Beauté,6,19,467.07,Non,10.0
4218,23,Femme,67655.0,27,18041.2,Alimentation,1,4,328.43,Oui,7.0
4219,22,Femme,54341.0,13,3463.85,Beauté,2,6,441.17,Non,2.0
4220,61,Femme,131663.0,16,17670.23,Alimentation,4,12,178.07,Non,9.0
4221,46,Femme,84182.0,25,11487.64,Beauté,2,18,417.9,Oui,8.0
4222,45,Homme,71786.0,14,17362.27,Maison,3,12,201.55,Non,9.0
4223,28,Femme,88304.0,11,9533.88,Alimentation,14,18,141.32,Non,9.0
4224,18,Femme,123606.0,29,18559.91,Sport,8,3,457.59,Oui,7.0
4225,60,Femme,66514.0,2,4308.67,Sport,9,10,64.26,Non,4.0
4226,36,Femme,140938.0,22,11138.37,Beauté,6,7,472.59,Oui,5.0
4227,26,Homme,53979.0,14,2604.19,Beauté,4,3,240.09,Non,7.0
4228,44,Homme,110887.0,24,8999.68,Alimentation,11,19,496.46,Non,5.0
4229,51,Femme,100981.0,24,11441.08,Alimentation,2,13,279.01,Non,10.0
4230,61,Femme,75107.0,27,12152.94,Maison,7,4,383.59,Non,8.0
4231,21,Femme,148842.0,7,7374.02,Vêtements,10,10,23.39,Non,5.0
4232,53,Homme,134119.0,26,1619.08,Sport,11,6,258.4,Oui,5.0
4233,35,Homme,21160.0,11,131409.9,Vêtements,7,1,373.98,Non,5.0
4234,32,Homme,107897.0,4,9819.79,Vêtements,10,6,395.76,Non,4.0
4235,68,Homme,92577.0,7,2823.89,Electronique,9,8,95.86,Non,7.0
4236,30,Homme,104303.0,29,18723.93,Alimentation,5,15,221.11,Non,2.0
4237,36,Femme,30846.0,16,19117.81,Electronique,10,8,221.15,Oui,10.0
4238,66,Homme,,26,17146.46,Electronique,4,6,69.75,Non,
4239,23,Homme,124180.0,6,16892.98,Vêtements,10,19,232.66,Non,3.0
4240,65,Femme,39924.0,27,2063.56,Electronique,6,14,407.4,Non,10.0
4241,29,Homme,131193.0,6,19869.06,Maison,12,2,164.09,Oui,8.0
4242,68,Homme,33882.0,2,8067.58,Alimentation,2,7,227.64,Non,7.0
4243,54,Homme,100274.0,24,3346.11,Vêtements,2,8,481.26,Non,3.0
4244,34,Femme,106555.0,8,16260.82,Alimentation,12,10,35.22,Non,4.0
4245,40,Homme,21095.0,27,45920.4,Maison,9,13,303.93,Oui,4.0
4246,43,Femme,124205.0,7,10570.89,Beauté,7,1,376.85,Non,10.0
4247,46,Femme,60983.0,27,2647.52,Electronique,7,9,385.22,Non,7.0
4248,50,Homme,131215.0,25,9545.45,Vêtements,13,10,363.65,Non,8.0
4249,44,Homme,34123.0,24,11207.02,Sport,5,2,368.7,Oui,4.0
4250,42,Homme,113668.0,14,8973.89,Alimentation,7,11,48.33,Non,8.0
4251,27,Homme,86615.0,9,1482.79,Maison,9,5,276.39,Non,
4252,64,Femme,115193.0,15,9750.29,Electronique,10,18,395.83,Non,9.0
4253,40,Homme,65278.0,25,9431.96,Alimentation,5,7,65.15,Non,7.0
4254,38,Femme,117911.0,22,5306.24,Maison,9,3,25.78,Oui,4.0
4255,38,Femme,110290.0,18,18439.87,Alimentation,1,16,410.99,Oui,8.0
4256,60,Femme,71999.0,12,8414.07,Beauté,13,15,361.9,Oui,10.0
4257,30,Femme,51153.0,23,17295.9,Maison,12,8,217.86,Non,2.0
4258,54,Femme,38344.0,19,2282.31,Alimentation,3,5,471.39,Oui,8.0
4259,50,Homme,119777.0,13,6445.66,Beauté,7,3,387.97,Non,10.0
4260,41,Femme,57656.0,7,3608.98,Beauté,4,5,484.57,Non,6.0
4261,61,Femme,90515.0,25,8227.37,Beauté,2,9,466.07,Non,7.0
4262,28,Homme,149515.0,10,2321.57,Electronique,12,16,251.02,Oui,7.0
4263,34,Homme,21212.0,10,88765.9,Maison,14,14,382.26,Oui,2.0
4264,21,Femme,140385.0,2,7142.03,Alimentation,3,18,341.21,Non,2.0
4265,64,Femme,29001.0,14,45439.700000000004,Alimentation,7,7,409.49,Non,4.0
4266,42,Homme,98784.0,13,12879.37,Maison,8,15,398.09,Oui,6.0
4267,47,Femme,118723.0,22,19023.14,Beauté,11,8,93.55,Oui,4.0
4268,26,Homme,101144.0,29,4221.56,Alimentation,9,3,132.19,Non,6.0
4269,38,Homme,56427.0,6,14264.64,Alimentation,6,11,147.55,Oui,5.0
4270,37,Femme,51368.0,9,14873.38,Beauté,10,18,412.88,Non,6.0
4271,36,Homme,90819.0,13,10012.6,Sport,9,15,409.16,Oui,9.0
4272,36,Femme,81160.0,9,17963.6,Sport,4,10,257.76,Oui,6.0
4273,29,Femme,45854.0,13,19331.16,Beauté,12,3,298.8,Oui,6.0
4274,54,Femme,30715.0,5,7308.7,Electronique,5,15,416.92,Non,8.0
4275,59,Homme,101701.0,14,13055.56,Alimentation,1,6,170.04,Non,5.0
4276,34,Femme,78784.0,5,13278.03,Alimentation,14,11,44.09,Non,5.0
4277,54,Homme,149193.0,9,8132.35,Sport,9,11,251.65,Non,10.0
4278,65,Femme,,8,6404.14,Beauté,9,19,458.58,Oui,1.0
4279,56,Femme,46797.0,7,18681.51,Maison,9,3,399.42,Non,6.0
4280,45,Homme,67573.0,8,15820.63,Maison,3,13,195.98,Oui,1.0
4281,58,Femme,96120.0,22,2377.84,Electronique,13,8,51.09,Non,8.0
4282,52,Femme,34780.0,3,2485.69,Beauté,10,11,325.72,Non,10.0
4283,64,Homme,57905.0,23,18458.6,Sport,10,11,420.56,Non,9.0
4284,65,Homme,41573.0,24,1720.05,Sport,10,13,339.18,Oui,6.0
4285,35,Homme,136049.0,15,13799.58,Alimentation,8,3,224.04,Oui,9.0
4286,31,Femme,149651.0,8,4612.49,Vêtements,3,6,79.21,Oui,2.0
4287,52,Homme,53359.0,1,800.19,Electronique,13,10,457.17,Non,9.0
4288,61,Homme,86062.0,7,1286.79,Electronique,6,19,152.46,Non,4.0
4289,58,Femme,93391.0,19,7533.09,Vêtements,5,12,127.66,Oui,3.0
4290,24,Homme,63463.0,2,1644.01,Maison,8,14,411.67,Oui,1.0
4291,58,Femme,119596.0,14,11973.12,Maison,3,11,490.99,Oui,1.0
4292,30,Femme,136342.0,18,12980.36,Maison,14,10,336.88,Oui,8.0
4293,35,Homme,115018.0,15,7532.02,Sport,1,3,319.91,Non,2.0
4294,54,Femme,36571.0,14,14883.27,Beauté,12,13,173.33,Non,1.0
4295,30,Homme,117276.0,24,9851.85,Electronique,9,18,29.8,Non,2.0
4296,53,Homme,148568.0,25,8661.55,Vêtements,10,13,112.06,Non,3.0
4297,48,Homme,39142.0,19,8199.06,Alimentation,9,14,300.53,Non,4.0
4298,19,Homme,45104.0,19,8679.02,Alimentation,3,14,92.63,Oui,9.0
4299,33,Femme,28625.0,22,193609.59999999998,Sport,2,7,444.24,Oui,7.0
4300,26,Femme,59199.0,27,13660.0,Electronique,4,12,110.31,Non,5.0
4301,26,Homme,140725.0,26,6372.68,Beauté,14,4,270.61,Oui,5.0
4302,55,Homme,35926.0,17,14703.81,Electronique,8,16,265.77,Non,6.0
4303,28,Femme,51218.0,22,6672.32,Maison,6,19,309.89,Non,1.0
4304,39,Homme,64472.0,28,2601.73,Alimentation,10,10,177.17,Oui,6.0
4305,50,Femme,111916.0,19,9559.67,Electronique,1,16,439.3,Oui,6.0
4306,53,Homme,143182.0,27,15045.37,Alimentation,8,5,233.26,Non,5.0
4307,62,Femme,40566.0,16,7615.43,Vêtements,5,16,356.07,Non,10.0
4308,40,Femme,76125.0,20,17396.57,Vêtements,13,1,325.24,Oui,9.0
4309,62,Femme,53205.0,25,7800.36,Alimentation,6,5,76.23,Oui,10.0
4310,62,Homme,129084.0,19,7061.8,Beauté,5,13,318.87,Non,10.0
4311,51,Homme,49717.0,1,19965.05,Beauté,10,13,284.34,Oui,5.0
4312,26,Homme,69984.0,19,9701.19,Electronique,5,3,451.33,Non,9.0
4313,41,Homme,127292.0,7,16123.9,Alimentation,3,17,442.82,Non,10.0
4314,25,Homme,45135.0,29,16119.26,Sport,14,19,92.46,Oui,7.0
4315,24,Femme,48164.0,23,18534.75,Beauté,4,5,59.21,Oui,3.0
1973,53,Femme,94489.0,11,1789.41,Beauté,5,5,161.4,Non,9.0
4317,35,Femme,58562.0,5,5497.28,Maison,11,15,493.57,Oui,10.0
4318,20,Femme,89110.0,17,15378.19,Vêtements,11,10,30.36,Oui,7.0
4319,45,Femme,40169.0,11,11295.77,Beauté,2,12,342.99,Oui,4.0
4320,23,Femme,79858.0,24,11236.34,Beauté,6,11,312.09,Oui,9.0
4321,61,Femme,41604.0,26,3407.68,Maison,2,1,330.36,Oui,6.0
4322,61,Homme,109670.0,8,5694.94,Beauté,4,3,124.78,Non,9.0
4323,38,Femme,134605.0,10,10474.55,Maison,12,4,128.82,Oui,4.0
4324,45,Homme,108738.0,12,5615.91,Alimentation,1,19,226.71,Oui,10.0
4325,57,Femme,20684.0,10,42846.3,Alimentation,4,3,66.01,Oui,2.0
4326,18,Femme,148140.0,13,1846.35,Vêtements,14,18,55.81,Non,9.0
4327,53,Homme,122537.0,26,3198.95,Electronique,7,3,62.41,Non,10.0
4328,38,Femme,135265.0,18,15400.47,Maison,14,7,295.03,Non,4.0
4329,60,Homme,131301.0,10,14403.71,Beauté,8,1,210.92,Oui,2.0
4330,52,Femme,28007.0,19,10120.9,Electronique,2,19,160.94,Non,7.0
4331,30,Homme,134915.0,20,4145.35,Alimentation,3,18,171.59,Oui,7.0
4332,66,Femme,120632.0,17,11253.06,Beauté,1,2,119.5,Oui,5.0
1894,27,Homme,137419.0,20,6520.29,Electro,7,12,217.52,Non,5.0
4334,61,Homme,61787.0,16,16482.67,Maison,4,17,117.47,Non,8.0
4335,64,Femme,69582.0,5,15721.29,Maison,11,3,355.06,Non,6.0
4336,27,Femme,94791.0,3,17842.45,Electronique,10,12,79.49,Non,1.0
4337,63,Homme,117798.0,27,11302.33,Maison,8,12,475.16,Oui,4.0
4338,30,Femme,103629.0,15,7106.32,Sport,5,6,63.11,Non,1.0
4339,54,Homme,25782.0,26,121606.90000000001,Alimentation,9,10,472.86,Oui,5.0
4340,55,Femme,86770.0,2,1873.82,Vêtements,6,6,419.98,Non,5.0
4341,41,Homme,77645.0,13,290.76,Vêtements,11,14,346.74,Non,4.0
4342,19,Femme,123509.0,22,440.16,Sport,10,2,457.9,Non,9.0
4343,39,Homme,119724.0,8,8210.1,Electronique,2,11,86.83,Oui,8.0
4344,34,Femme,51996.0,23,4638.74,Maison,1,15,104.63,Non,10.0
4345,53,Homme,49204.0,27,3231.02,Sport,1,8,141.03,Oui,3.0
